crsp_fundno,score_year,downside_shift,downside_p,tail_shift,tail_p,regime_alpha_gap,consistency_raw,consistency_pos_share,consistency_std,n_downside,n_tail,n_lowvol,n_highvol,n_roll_windows,downside_def,tail_def,regime_skill,consistency_skill,z_downside,z_tail,z_regime,z_consistency,crisis_score_raw,crisis_score_pct,next_year,future_alpha_annual,alpha_next_p,n_obs_next,downside_shift_year,tail_shift_year
13216,2000,0.056456337875095755,0.06962654070624497,0.051773899778890006,0.014442319095725503,-0.04138401955236827,5.42049719876141,1.0,0.015263012450403048,589,589,426,143,6,-0.056456337875095755,-0.051773899778890006,-0.04138401955236827,5.42049719876141,-0.6992728526017143,-1.0617169732597627,-0.7145071953237825,3.252051164635517,0.19413853586256435,0.7586206896551724,2001,-0.06096398379414575,0.20605804039036257,248,0.05655817784479193,0.006701384774352743
14031,2000,-0.034447185997651356,0.42305773177130646,-0.06746359505283968,0.05236982310566226,0.12021049035586107,4.631701551785017,1.0,0.03340900307898452,589,589,426,143,6,0.034447185997651356,0.06746359505283968,0.12021049035586107,4.631701551785017,0.05091591541300253,0.9065309120602344,0.1188678276334732,2.6844942153699383,0.9402022176191621,0.896551724137931,2001,-0.055365004275955275,0.3871871465053802,248,0.07970827059393706,0.017579238358280326
19609,2000,-0.03832608822154904,0.5480512895451946,0.03575697991776942,0.38318448289644236,0.12500293352702044,1.5462913730627024,1.0,0.06450793063330537,589,589,426,143,6,0.03832608822154904,-0.03575697991776942,0.12500293352702044,1.5462913730627024,0.082926873367381,-0.79732640810675,0.14358341011244757,0.4644693014634224,-0.026586705790874757,0.6206896551724138,2001,0.0934280069287654,0.11345331027171517,248,-0.08128060169217695,-0.023273895345339624
21120,2000,0.009078918455592661,0.8615046709209393,0.01806468599938989,0.6619204839555131,0.02817968658245669,1.4520046620039386,1.0,0.05457448189041656,589,589,426,143,6,-0.009078918455592661,-0.01806468599938989,0.02817968658245669,1.4520046620039386,-0.3082868226675211,-0.5052805198527824,-0.35575332905676255,0.3966278037448142,-0.19317321695806297,0.4482758620689655,2001,0.03529162283504723,0.3530004341934919,248,0.06343065523249874,0.05301778891919004
22641,2000,-0.3769675807266322,0.00024760803272477386,-0.1268699886185967,0.17182100645865916,0.2033361618387465,2.2402458177385016,1.0,0.12672916266489326,589,589,426,143,6,0.3769675807266322,0.1268699886185967,0.2033361618387465,2.2402458177385016,2.877593496156204,1.8871495394080977,0.5475634461896273,0.9637857835703183,1.5690230663310618,1.0,2001,-0.2012744802714628,0.2999959335998389,248,-0.15910664689788184,-0.07247402113651805
26970,2000,-0.011276457991093418,0.709723273850096,-0.025348299349551327,0.27680726120474575,0.0909380624735594,-0.07307444495406225,0.5,0.04656934704603989,589,589,426,143,6,0.011276457991093418,0.025348299349551327,0.0909380624735594,-0.07307444495406225,-0.14030241316991224,0.21133564798156187,-0.032095904193070936,-0.7007023458974302,-0.16544125381971286,0.4827586206896552,2001,0.014554821000069714,0.6941005222850279,248,-0.012633740166688417,-0.013331998509074853
26982,2000,0.020710646780936672,0.5088640565568978,0.0038334057453569986,0.8906598129005829,0.09419441426892661,0.031681477872929235,0.5,0.07129660952023585,589,589,426,143,6,-0.020710646780936672,-0.0038334057453569986,0.09419441426892661,0.031681477872929235,-0.4042786123201087,-0.27036542619934983,-0.015302250412616316,-0.6253280050208165,-0.32881857348822285,0.3103448275862069,2001,0.03969191072090362,0.04139665047210725,248,-0.013642598254981597,0.008759642717711846
26985,2000,-0.06928511012310762,0.005740415276493826,-0.03686217520381228,0.08025895005207576,0.16621580689659646,0.2965608888269942,0.5,0.05292261219027026,589,589,426,143,6,0.06928511012310762,0.03686217520381228,0.16621580689659646,0.2965608888269942,0.33841873451660276,0.40139467122728995,0.35612639384382616,-0.4347410627872828,0.16529968420010904,0.6896551724137931,2001,0.019396576802149602,0.5577909848024871,248,-0.019988683785516798,0.005001715724108513
26998,2000,-0.126463406741069,0.022067531961552804,-0.06145531675525352,0.12908975982971727,0.4131515370409916,0.9537323106492883,0.8333333333333334,0.061309951602122,589,589,426,143,6,0.126463406741069,0.06145531675525352,0.4131515370409916,0.9537323106492883,0.8102873053880153,0.8073525364131549,1.6296230608712001,0.038109172560360595,0.8213430188081827,0.8620689655172413,2001,0.015112053521446109,0.8518512681100424,248,-0.03434611022717343,-0.03616958880486676
27045,2000,-0.00114139582627601,0.9751976038133692,-0.0008370861295043321,0.9807866765824147,0.1091542745852671,0.11134140754503338,0.5,0.08023693478156343,589,589,426,143,6,0.00114139582627601,0.0008370861295043321,0.1091542745852671,0.11134140754503338,-0.2239428428832909,-0.19326982997709657,0.06184872421918143,-0.5680108192113934,-0.23084369196314986,0.41379310344827586,2001,0.1086459424334564,0.09505652820434075,248,-0.032824320333989965,-0.008979602536434737
30782,2000,0.054431199594052654,0.28444868902704723,0.03254666960514867,0.3018901522984152,-0.03124906858659189,-0.09927462214362943,0.5,0.052014514841036946,588,588,425,143,6,-0.054431199594052654,-0.03254666960514867,-0.03124906858659189,-0.09927462214362943,-0.6825602332510949,-0.7443339622913306,-0.6622392377145097,-0.7195539872483026,-0.7021718551263095,0.13793103448275862,2001,0.13643854152308524,0.10254084722744078,248,-0.01670952710052126,0.04789911511920091
31187,2000,0.08332715552840209,0.201812916961151,0.025934113328118888,0.6253788414869795,-0.0009665938664642614,0.5620861129586492,0.8333333333333334,0.03558146691935893,589,589,426,143,6,-0.08332715552840209,-0.025934113328118888,-0.0009665938664642614,0.5620861129586492,-0.9210264737165654,-0.6351807976161538,-0.5060664934831558,-0.24368944284124713,-0.5764908019142805,0.2413793103448276,2001,-0.200649959383122,0.15505298928944797,248,0.008137597698645756,-0.2091604257275885
31217,2000,0.11548267654101645,0.018409517861893463,0.0734641591238599,0.04097749553537825,-0.10016610604533298,0.720447739233874,0.8333333333333334,0.034677565309068625,589,589,426,143,6,-0.11548267654101645,-0.0734641591238599,-0.10016610604533298,0.720447739233874,-1.1863925416711267,-1.4197570943477378,-1.0176581050197258,-0.12974454236667315,-0.9383880708513158,0.06896551724137931,2001,0.03731549685753803,0.38440153915895325,248,-0.01669399898390369,-0.06373500744995253
31235,2000,0.008636499010092412,0.8763626726592808,-0.018149081340162288,0.7201166005740589,-0.029380896243227084,0.6899736446262437,0.8333333333333334,0.027055925165436433,589,589,426,143,6,-0.008636499010092412,0.018149081340162288,-0.029380896243227084,0.6899736446262437,-0.3046357199970658,0.09249848486492326,-0.6526047014272067,-0.15167136743655707,-0.25410332599897656,0.3793103448275862,2001,0.0445468138226197,0.29272176334409783,248,-0.03755206778034309,-0.0478451745000549
31302,2000,0.006917400308281308,0.7657521870462849,-0.01962435651654055,0.2729866026385229,0.012047531985139491,-0.0,0.0,0.029241785768009686,589,589,426,143,6,-0.006917400308281308,0.01962435651654055,0.012047531985139491,-0.0,-0.2904487173126296,0.1168507848714721,-0.438950058422904,-0.6481235706387424,-0.315167890375701,0.3448275862068966,2001,-0.0873639778319852,0.2274436324384126,248,0.1471151570547933,0.1916167706538352
31304,2000,-0.052668550794526696,0.0012727972673536123,-0.04709685739870745,0.0003474036680449926,0.027273658879723627,-0.19768136516654763,0.16666666666666666,0.007498065832170372,589,589,426,143,6,0.052668550794526696,0.04709685739870745,0.027273658879723627,-0.19768136516654763,0.2012892191767827,0.5703381031188507,-0.36042589409621767,-0.7903599444963411,-0.09478962907423134,0.5862068965517241,2001,0.033451556774837264,0.24654943978420985,248,-0.013429639572730311,-0.01396278297010522
31950,2000,-0.18847365430026083,0.06971485666234471,-0.06889296546082367,0.2599885945137991,0.8423171087312876,0.3775716908397499,0.6666666666666666,0.13116801772797024,589,589,426,143,6,0.18847365430026083,0.06889296546082367,0.8423171087312876,0.3775716908397499,1.3220319467270978,0.9301254641499419,3.8429152597397107,-0.3764518926781918,1.4296551944846394,0.9310344827586207,2001,0.18208154551208383,0.16063536933315115,248,-0.11586819370287607,-0.10131087072909095
31959,2000,0.07209637824879445,0.13117183110133818,0.06370962325651874,0.041506162411276956,-0.0991910374758489,0.6917035013706331,0.8333333333333334,0.03324161258285553,589,589,426,143,6,-0.07209637824879445,-0.06370962325651874,-0.0991910374758489,0.6917035013706331,-0.8283435653726524,-1.258739415971764,-1.0126294825006799,-0.15042669497889893,-0.8125347897059988,0.10344827586206896,2001,0.068367499827373,0.058322721503130025,248,-0.036274546439809596,-0.06105505889914991
4717,2001,-0.03534825243336684,0.22500347566642653,-0.031551482026487714,0.15792648857552105,-0.038693722774562594,1.7174978619809758,0.875,0.032553197051523,752,752,564,188,8,0.03534825243336684,0.031551482026487714,-0.038693722774562594,1.7174978619809758,0.13740554110773662,0.419782220407352,-0.6761192961349322,1.01990937457639,0.22524445998913664,0.7241379310344828,2002,-0.007090889701767807,0.8629462141031696,252,0.0041109861286091065,-0.08268717794703034
4905,2001,0.01734393735690301,0.5897053499886453,-0.0065234516329067856,0.7901150644593777,0.015375423585419011,1.5096073661784848,1.0,0.04698231897415189,752,752,564,188,8,-0.01734393735690301,0.0065234516329067856,0.015375423585419011,1.5096073661784848,-0.309949988078121,-0.04553881133022621,-0.3301139043605477,0.8056082340224273,0.030001382563383083,0.6551724137931034,2002,0.0659264798679361,0.0861525458706565,252,0.02269478139401232,0.061178652575882925
5079,2001,-0.022275675202162018,0.6314558608830815,0.05845262828762318,0.07986664936659878,0.10380248987795734,0.27956365727072735,0.625,0.028993530867576955,752,752,564,188,8,0.022275675202162018,-0.05845262828762318,0.10380248987795734,0.27956365727072735,0.02641964873230652,-1.2535738053519214,0.23575857145598375,-0.46236589212807844,-0.3634403693229274,0.3103448275862069,2002,-0.08053510363872526,0.009126776237995574,252,-0.013745121001756622,0.012219519166979498
7826,2001,-0.07136818597748314,0.08603759977849446,-0.027661901112959447,0.4322302149549069,0.08346252446406932,0.410813823487272,0.75,0.08529889117647371,752,752,564,188,8,0.07136818597748314,0.027661901112959447,0.08346252446406932,0.410813823487272,0.44321398247266797,0.3474671490554345,0.10559676614739057,-0.32706841155049027,0.1423023715312507,0.6896551724137931,2002,0.026798259465017543,0.6198886217869346,252,-0.057633258622206335,-0.0007020181947373638
9980,2001,0.0576343459639065,0.4447856268080207,-0.07845262737139772,0.15049821393035653,-0.16101312134185028,-0.09711068691717183,0.5,0.18762075091037042,752,752,564,188,8,-0.0576343459639065,0.07845262737139772,-0.16101312134185028,-0.09711068691717183,-0.6520146685410464,1.2917681097630314,-1.4588794148374213,-0.85065560814075,-0.4174453954390466,0.27586206896551724,2002,-0.02007106176039557,0.8770122396484541,252,0.23756833294568355,0.3434584570836687
11809,2001,0.0029095657013901155,0.9166737354229372,-0.007127052199914934,0.7144363544150709,0.013924682602129042,-0.0,0.0,0.06281157687035135,752,752,564,188,8,-0.0029095657013901155,0.007127052199914934,0.013924682602129042,-0.0,-0.18740249107487972,-0.03431667222535864,-0.33939765000995054,-0.7505503537567285,-0.3279167917667294,0.3793103448275862,2002,-0.032859767400200315,0.2985719180284111,252,0.018249893617900192,0.04349521564766046
11974,2001,-0.07289784845431131,0.002706912245181266,-0.03714402463577534,0.050386957303204916,0.13486049899670421,0.8394994956213673,0.875,0.08446780086405685,752,752,564,188,8,0.07289784845431131,0.03714402463577534,0.13486049899670421,0.8394994956213673,0.4562007831640217,0.5237587481671041,0.43450849329344166,0.11483648709749275,0.38232612793051507,0.8620689655172413,2002,0.02662345361428097,0.5754144829134737,252,-0.03371675025325108,-0.029556958957468793
11980,2001,-0.033325452593589544,0.14908132849074798,-0.02135455097401566,0.27579060294018987,0.07307760708706963,0.32328897747684715,0.625,0.04577489819408151,752,752,564,188,8,0.033325452593589544,0.02135455097401566,0.07307760708706963,0.32328897747684715,0.12023201508115762,0.2302009228270925,0.03914042926257401,-0.4172922298854276,-0.006929715678650861,0.6206896551724138,2002,-0.031269006854402676,0.21640992108774104,252,-0.012166847492132399,-0.026476346846744547
12009,2001,-0.023281651964525855,0.06562673290969359,-0.01649007426291651,0.05245959328971539,0.051655051531419735,-0.05465989872387684,0.5,0.04086637641495355,752,752,564,188,8,0.023281651964525855,0.01649007426291651,0.051655051531419735,-0.05465989872387684,0.034960369257818875,0.13976059306576133,-0.09794920922536161,-0.8068957801980586,-0.18253100677496,0.5172413793103449,2002,0.0512164877070353,0.20571095137919415,252,0.05700210398418322,0.008477194477793472
12017,2001,-0.3121655254489865,0.006301376976592941,-0.10066161989809454,0.329245668798006,-0.17636534574065313,1.8388625688135927,1.0,0.16252841031392182,752,752,564,188,8,0.3121655254489865,0.10066161989809454,-0.17636534574065313,1.8388625688135927,2.487578083767106,1.7046776017950223,-1.5571231041745919,1.1450165614000576,0.9450372856968985,0.9310344827586207,2002,0.1014967305938338,0.49731504045808783,252,-0.4258609896225769,-0.4727409940077122
12026,2001,0.28639459112527,0.008886872888040553,0.11668528650941985,0.12667911857327036,0.25890004728012467,0.09659583787024255,0.5,0.26134445387108174,752,752,564,188,8,-0.28639459112527,-0.11668528650941985,0.25890004728012467,0.09659583787024255,-2.5941841046221765,-2.336235132610733,1.2282763884545882,-0.6509758246352746,-1.0882796683533988,0.034482758620689655,2002,0.0001511135647231771,0.998932706480749,252,0.3196801534978132,0.26420923917305705
13216,2001,0.0669288625073378,0.018245132790616736,0.03586447700017154,0.07425984322481723,-0.0021680937661072985,0.2374064892073545,0.625,0.07317834373840357,752,752,564,188,8,-0.0669288625073378,-0.03586447700017154,-0.0021680937661072985,0.2374064892073545,-0.7309249090029303,-0.8336149952964068,-0.44238036320015495,-0.5058230456820777,-0.6281858282953924,0.13793103448275862,2002,-0.03667726404307949,0.3967627791969708,252,0.030942524748633904,0.06563316621715654
14031,2001,-0.01943921501671879,0.6462259585788532,-0.04360224581558304,0.2018336841083047,0.023969729752794475,1.4294004303955932,0.875,0.06430642958208399,752,752,564,188,8,0.01943921501671879,0.04360224581558304,0.023969729752794475,1.4294004303955932,0.002338164316415191,0.6438299681280781,-0.2751162490864361,0.7229279856913915,0.27349496726236217,0.8275862068965517,2002,-0.03380736301789818,0.44591700645425825,252,-0.04928815355540386,-0.07625658829863374
19609,2001,-0.020936234754513172,0.701852699794624,0.03502314616956321,0.3295717711792374,-0.02631088902164947,0.7827053772421123,0.875,0.09529886154746932,752,752,564,188,8,0.020936234754513172,-0.03502314616956321,-0.02631088902164947,0.7827053772421123,0.015047828873312144,-0.817972976169256,-0.596877666991608,0.05629102883376159,-0.33587794636344753,0.3448275862068966,2002,0.046394885466567115,0.48036550147072377,252,0.09209368947550128,0.08224345146076079
21120,2001,-0.00360253327032925,0.9084551300682908,0.02383373938384203,0.39380814822111576,0.08903452739305964,2.230713114159449,1.0,0.034675393025958005,752,752,564,188,8,0.00360253327032925,-0.02383373938384203,0.08903452739305964,2.230713114159449,-0.1321149144302258,-0.6099395740922544,0.1412537569860743,1.5489504616495904,0.23703743252829612,0.7586206896551724,2002,-0.0660783565816932,0.04563662141719488,252,-0.04646063814071394,-0.048879253110440446
22641,2001,-0.3490729374682761,0.0012854188461630261,-0.13111033246696036,0.12405480709779347,0.16774854046723692,4.361220493568704,1.0,0.060323838283310297,752,752,564,188,8,0.3490729374682761,0.13111033246696036,0.16774854046723692,4.361220493568704,2.8009211978127984,2.27077993285418,0.6449693649695326,3.7451555339575022,2.365456507398503,1.0,2002,-0.12918481391024284,0.26737299202096554,252,-0.0319163475366267,-0.1525699643549907
26970,2001,-2.0712176499355917e-05,0.999473236464182,-0.0048795448907854805,0.7880161346027192,0.10826627807138124,-0.019682741320791185,0.5,0.05738974973720799,752,752,564,188,8,2.0712176499355917e-05,0.0048795448907854805,0.10826627807138124,-0.019682741320791185,-0.162524496519282,-0.07610231829801525,0.2643237493187998,-0.7708400447211561,-0.18628577755491338,0.4827586206896552,2002,-0.013934537698315392,0.628186229655955,252,-0.020256308154003755,0.03773739927894293
26982,2001,-0.00046619244525722414,0.9814773891593603,0.030290397420408625,0.038557330977279654,0.10684402570160476,0.6142160264084785,0.875,0.043052653785013724,752,752,564,188,8,0.00046619244525722414,-0.030290397420408625,0.10684402570160476,0.6142160264084785,-0.15874237886265663,-0.7299817321009187,0.2552223112245083,-0.11739396775765952,-0.18772394187418165,0.4482758620689655,2002,-0.014906207092006967,0.37587287761074883,252,0.0030214495849342493,0.02341495229376589
26985,2001,-0.070091751137599,0.0010047451008607384,-0.017163280482206097,0.37611126614450463,0.14463109022232398,0.7008530481544839,0.875,0.049416985734510525,752,752,564,188,8,0.070091751137599,0.017163280482206097,0.14463109022232398,0.7008530481544839,0.4323770788339985,0.15227684015375947,0.4970335648449704,-0.02808535120595971,0.26340053315669215,0.7931034482758621,2002,-0.01390038573745608,0.738934931007007,252,-0.009831248666985481,-0.004017584110267036
26998,2001,-0.11692286621739248,0.06195698347787242,-0.07164879052227491,0.09700782094668264,0.16792383970941258,1.7856023487005583,1.0,0.05716499496997323,752,752,564,188,8,0.11692286621739248,0.07164879052227491,0.16792383970941258,1.7856023487005583,0.8299722129947251,1.165271204788041,0.6460911596907386,1.0901139749575195,0.932862138107756,0.896551724137931,2002,-0.05485610367862086,0.41851314391029204,252,-0.043242018502893775,-0.13319122889941798
27045,2001,0.016120833194622805,0.6548590986892564,0.019282220977851216,0.5696181307094547,0.16323838875730023,0.6338314447501706,0.75,0.06942064786639836,752,752,564,188,8,-0.016120833194622805,-0.019282220977851216,0.16323838875730023,0.6338314447501706,-0.29956586071609353,-0.5253177637722775,0.6161074924522784,-0.09717367578692206,-0.07648745195575368,0.5517241379310345,2002,0.059454424396084865,0.1338141189935993,252,0.03806191895962016,0.08483085875684576
30782,2001,0.024796241002529928,0.6280477756857141,0.03412856487140579,0.34258873945646195,0.031561767116275674,0.447222336686878,0.75,0.04861297278531469,751,751,563,188,8,-0.024796241002529928,-0.03412856487140579,0.031561767116275674,0.447222336686878,-0.37321988166790593,-0.8013409245820678,-0.22653242560922057,-0.2895371820710901,-0.4226576034825711,0.2413793103448276,2002,-0.11584913531254955,0.17489261979855486,252,-0.047262549102629225,-0.023566671274083906
31187,2001,0.08212350551551369,0.20862751615219688,-0.04250240328070175,0.41879752218022137,-0.08031423334623583,-0.22147823166456132,0.375,0.14736012490467384,752,752,564,188,8,-0.08212350551551369,0.04250240328070175,-0.08031423334623583,-0.22147823166456132,-0.8599270930223906,0.6233817005244437,-0.9424619709447627,-0.9788582303163338,-0.5394663984397609,0.20689655172413793,2002,-0.13095242337906873,0.3746651547586729,252,0.2548751065300722,0.3410114750197333
31217,2001,0.11055686982480264,0.014130203418649618,0.04691658761370886,0.18544404050492003,-0.06842741200899304,-0.02640728603925345,0.5,0.06826917642301954,752,752,564,188,8,-0.11055686982480264,-0.04691658761370886,-0.06842741200899304,-0.02640728603925345,-1.1013257289064715,-1.0390957875399713,-0.8663944805064651,-0.7777719518163303,-0.9461469871923095,0.06896551724137931,2002,-0.00722971055853882,0.8904945340651904,252,0.08948549940556133,0.14864901514806828
31235,2001,0.012466589490956644,0.7753144807641212,-0.016598598060910776,0.6647883151241953,-0.016075339661787272,0.2563736854165847,0.625,0.03223390898850527,752,752,564,188,8,-0.012466589490956644,0.016598598060910776,-0.016075339661787272,0.2563736854165847,-0.2685414122668181,0.14177826704396318,-0.5313771828022295,-0.486270964837504,-0.28610282321564706,0.41379310344827586,2002,0.020655300189814887,0.5273193763366222,252,0.041277148327723764,0.0559676533610132
31302,2001,0.055168951168266325,0.2964806694229418,0.06250124026487072,0.2246402407632888,0.13023674602696436,-0.0,0.0,0.04077534960278816,752,752,564,188,8,-0.055168951168266325,-0.06250124026487072,0.13023674602696436,-0.0,-0.6310835211006846,-1.3288455815457492,0.4049196507563065,-0.7505503537567285,-0.576389951411714,0.1724137931034483,2002,-0.013396063843126305,0.8188789353208736,252,0.09753108493399865,0.08020966804385966
31304,2001,-0.03722684826261147,0.012643167627549414,-0.02789931630509289,0.004185041240322691,0.03687617055890253,0.26205138454260735,0.625,0.02493838914869168,752,752,564,188,8,0.03722684826261147,0.02789931630509289,0.03687617055890253,0.26205138454260735,0.15335477826533267,0.35188117127038443,-0.19252389451515084,-0.48041818453731716,-0.04192653237918774,0.5862068965517241,2002,0.010694644570223746,0.6893667222182335,252,0.05921411614913684,0.017179521972699015
31950,2001,-0.16618729637709095,0.10407466533174012,-0.07598984876498327,0.22205555842577096,0.6859221610323583,0.6901707936571383,0.75,0.23960190899130504,752,752,564,188,8,0.16618729637709095,0.07598984876498327,0.6859221610323583,0.6901707936571383,1.2482261385167446,1.2459801406717073,3.960924556810424,-0.03909701055879402,1.6040084563600205,0.9655172413793104,2002,0.08483008507717678,0.4295809154147586,252,-0.08947195188250931,-0.1979891609935961
31959,2001,0.0664343341769065,0.11719039358265251,0.03517081829069472,0.31359453315626085,-0.08006693685154025,0.08669150017575306,0.625,0.05128652400199959,752,752,564,188,8,-0.0664343341769065,-0.03517081829069472,-0.08006693685154025,0.08669150017575306,-0.7267263743844594,-0.8207184956001984,-0.9408794432687771,-0.6611855788434574,-0.787377473024223,0.10344827586206896,2002,0.016326677122296584,0.7055125545563921,252,0.07959012041770458,0.11748875305195938
4717,2002,-0.006311116152970808,0.7983859248916122,-0.030935948711468157,0.1546422506297925,-0.08017245928067822,0.6827877223817312,0.75,0.04197827675464519,752,752,564,188,8,0.006311116152970808,0.030935948711468157,-0.08017245928067822,0.6827877223817312,0.02499394133222865,0.47559552313499565,-0.6028824750784955,0.13451192232545325,0.008054727928545523,0.5294117647058824,2003,4.0492459904727736e-05,0.9988835801589382,252,-0.06338093063066777,-0.004486422505890902
4905,2002,0.013586163965106285,0.6674795238391431,0.02342440664129064,0.35943289096630304,0.02914423048807191,2.0808705147447366,1.0,0.04039286085583336,752,752,564,188,8,-0.013586163965106285,-0.02342440664129064,0.02914423048807191,2.0808705147447366,-0.14435722579287083,-0.3577468201964239,0.081484739281567,2.2331068300249703,0.45312188082931065,0.8823529411764706,2003,0.0352844714358239,0.30162998874369107,252,-0.05111649915396188,-0.05031712097602162
5079,2002,0.0077031974084343785,0.8490573141071058,0.07463881099189924,0.012656201545038145,0.10202282392489308,0.09124744807833024,0.625,0.03950810486452166,752,752,564,188,8,-0.0077031974084343785,-0.07463881099189924,0.10202282392489308,0.09124744807833024,-0.09428569608539251,-1.142861844866568,0.5377345587953535,-0.7534207624435963,-0.36320843615005083,0.23529411764705882,2003,-0.01778552952814999,0.5240276355673446,252,-0.020930015310336836,0.02401576387770843
