crsp_fundno,model,n_obs,alpha_daily,alpha_annual,alpha_t,alpha_p,r2,beta_mktrf,beta_smb,beta_hml,beta_mom,alpha_q
011974,FF3,6876,8.640299580504813e-05,0.021773554942872128,2.1305095248210315,0.03312957029686802,0.9054842139257159,0.7545819375195555,0.26495272667139724,0.28466203280547375,,0.16564785148434008
011980,FF3,6876,5.504673113464853e-05,0.01387177624593143,1.452739037498,0.14629622384352292,0.9489753617167594,1.0708037980689873,0.024007250063895653,-0.2975062222965588,,0.3849900627461129
012009,FF3,6876,6.332914612919908e-05,0.015958944824558167,2.2312028555332226,0.025667694918730954,0.0037750637015383504,-0.004331509740317043,-0.002165578736472269,-0.011893074608766277,,0.1500545677498696
012017,FF3,6876,0.00015932433659389403,0.040149732821661295,1.7134130181561493,0.08663658300632562,0.8217333920596344,1.2778884336166443,0.2187133699104092,-0.5929885837108038,,0.30444115229641405
012026,FF3,6876,0.00010109951379379649,0.025477077476036714,1.1465341790965125,0.2515741933831751,0.6546733551042077,0.7687225140503917,0.07964132815459624,-0.1883482598747266,,0.50167186050349
013216,FF3,6876,5.347013752625835e-05,0.013474474656617103,1.6884110764670794,0.09133234568892422,0.9434638483737356,0.8930115591846792,-0.04115694834193011,0.06268685922328328,,0.30444115229641405
014031,FF3,6876,8.725187953894384e-05,0.02198747364381385,2.665652750081873,0.007683901558858487,0.9471747096391814,0.9516523277049205,0.0486665734336377,-0.16510785869879618,,0.07683901558858487
019609,FF3,6876,6.472489965577129e-05,0.016310674713254366,1.39321256898323,0.16355552005790996,0.904149547743929,0.8922748748402383,0.019800366121588687,0.1769983042716445,,0.4088888001447749
021120,FF3,6876,5.508207951023095e-05,0.0138806840365782,0.5734286209841106,0.5663545160265882,0.7831430501832694,1.1416108602674466,0.2244732569543204,-0.5297006081654592,,0.7617495863054351
022641,FF3,6876,-2.0338567912663383e-07,-5.1253191139911724e-05,-0.0023268028774486747,0.9981434815832543,0.840977744359478,1.1753846468035913,0.7872320401173922,-0.23520583901767866,,0.9981434815832543
024805,FF3,6350,8.267728386904654e-05,0.020834675534999725,0.8862842396515124,0.3754643795617547,0.8170044322184392,1.203292815397017,0.18255202580677843,-0.6400529326422231,,0.5688854235784163
024833,FF3,5325,5.605527358805825e-05,0.01412592894419068,1.1842976908495255,0.23629524259449763,0.9285324238833799,0.9672559564957249,0.24958698710291,-0.07675289189010516,,0.4998508261724268
026970,FF3,6876,2.2621248721455926e-06,0.0005700554677806894,0.07288013448995,0.941901502278617,0.9405451036064696,0.8409995623982968,-0.11787902364009134,0.16678241256869425,,0.9611239819169562
026982,FF3,6876,-5.179727886148998e-06,-0.0013052914273095474,-0.2820540994463012,0.7779020281613048,0.9850996124725208,0.9901860857355573,-0.10512027082799766,0.012985843133315786,,0.8839795774560283
026985,FF3,6876,3.532027437123589e-05,0.008900709141551444,0.97383489311132,0.33013852486523065,0.950357117859979,1.0719862081725626,-0.09315918450974536,-0.27491711148137804,,0.5292853256076004
026998,FF3,6876,6.063221576151571e-05,0.015279318371901959,1.1751657832534381,0.23992839656276488,0.9106644494943043,1.025486020386663,0.5636501041143098,-0.2528264055083006,,0.4998508261724268
027045,FF3,6876,1.2282364334221235e-05,0.003095155812223751,0.3096295179639199,0.7568427065967931,0.9423484348084195,0.8706343460925765,0.6936211837160857,0.4447067113148473,,0.8800496588334804
027354,FF3,5367,-1.1694494969110995e-05,-0.0029470127322159707,-0.1951832897937969,0.8452494602905337,0.9077674581643147,1.1596469400895877,0.13121177833115516,-0.3934165394249724,,0.9187494133592757
030782,FF3,6874,-0.0001223736682136455,-0.030838164389838666,-2.413335050338449,0.015807281064802798,0.8967132178140053,0.9597408323396891,-0.01742136348727232,0.38851162767927405,,0.13172734220669
031187,FF3,6876,1.2014701934162356e-05,0.0030277048874089137,0.21838201908660265,0.8271314741482271,0.7895758287886623,0.7325876244424474,-0.12621883958758745,0.196041399071771,,0.9187494133592757
031208,FF3,6132,-4.184245382533069e-05,-0.010544298363983334,-1.0871608836048483,0.2769657146340031,0.9484236495049174,1.1032725482345822,0.010421398156172886,-0.41085785678055586,,0.50167186050349
031217,FF3,6876,1.313246376722028e-05,0.0033093808693395108,0.3730370620266375,0.7091208601187116,0.9232540523328592,0.8335782552599038,-0.1592047922153489,0.34070568067575147,,0.864781536730136
